
Predictions were generated on 17-Jul-2019 at 13:03:04 using OpenFAST, compiled as a 64-bit application using double precision at commit v2.1.0-130-g2d9230df-dirty
 linked with  NWTC Subroutine Library; ElastoDyn

Description from the FAST input file: FAST Certification Test #01: AWT-27CR2 with many DOFs with fixed yaw error and steady wind

Time      	HSShftPwr 	HSShftTq  	HSShftV   	LSSGagFxs 	LSSGagFys 	LSSGagFzs 	LSSGagV   	LSShftPwr 	LSShftTq  	RootFxb3  	RootFyb3  	RootMEdg3 	RootMFlp3 	RotSpeed  	Spn4MLxb1 	Spn4MLyb1 	Spn5ALxb1 	Spn5ALyb1 	TipDxb3   	TipDyb3   	TipRDxb3  	TipRDyb3  
(s)       	(kW)      	(kN-m)    	(rpm)     	(kN)      	(kN)      	(kN)      	(rpm)     	(kW)      	(kN-m)    	(kN)      	(kN)      	(kN-m)    	(kN-m)    	(rpm)     	(kN-m)    	(kN-m)    	(m/s^2)   	(m/s^2)   	(m)       	(m)       	(deg)     	(deg)     
   18.6200	 1.898E-13	 1.004E-08	 1.806E-04	-8.430E-09	 1.181E-09	-6.684E+00	 6.393E-06	 1.898E-13	 2.836E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.393E-06	-1.463E-03	 2.767E-02	 1.180E-07	-2.298E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   18.6400	 1.899E-13	 1.003E-08	 1.808E-04	-5.286E-09	 9.614E-10	-6.684E+00	 6.400E-06	 1.899E-13	 2.833E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.400E-06	-1.463E-03	 2.767E-02	 5.955E-09	-2.268E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   18.6600	 1.903E-13	 1.004E-08	 1.810E-04	-8.906E-10	 5.026E-10	-6.684E+00	 6.407E-06	 1.903E-13	 2.836E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.407E-06	-1.463E-03	 2.767E-02	-1.015E-07	-2.241E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   18.6800	 1.910E-13	 1.007E-08	 1.812E-04	 3.593E-09	-7.036E-11	-6.684E+00	 6.414E-06	 1.910E-13	 2.844E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.414E-06	-1.463E-03	 2.767E-02	-1.770E-07	-2.224E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   18.7000	 1.918E-13	 1.010E-08	 1.814E-04	 7.017E-09	-6.078E-10	-6.684E+00	 6.421E-06	 1.918E-13	 2.853E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.421E-06	-1.463E-03	 2.767E-02	-2.025E-07	-2.222E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   18.7200	 1.926E-13	 1.013E-08	 1.816E-04	 8.539E-09	-9.734E-10	-6.684E+00	 6.427E-06	 1.926E-13	 2.862E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.427E-06	-1.463E-03	 2.767E-02	-1.731E-07	-2.234E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   18.7400	 1.933E-13	 1.015E-08	 1.818E-04	 7.831E-09	-1.079E-09	-6.684E+00	 6.434E-06	 1.933E-13	 2.869E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.434E-06	-1.463E-03	 2.767E-02	-9.800E-08	-2.256E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   18.7600	 1.936E-13	 1.016E-08	 1.820E-04	 5.145E-09	-9.063E-10	-6.684E+00	 6.441E-06	 1.937E-13	 2.871E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.441E-06	-1.463E-03	 2.767E-02	 2.103E-09	-2.284E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   18.7800	 1.937E-13	 1.015E-08	 1.822E-04	 1.229E-09	-5.072E-10	-6.684E+00	 6.448E-06	 1.937E-13	 2.869E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.448E-06	-1.463E-03	 2.767E-02	 1.009E-07	-2.309E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   18.8000	 1.935E-13	 1.013E-08	 1.823E-04	-2.876E-09	 9.143E-12	-6.684E+00	 6.455E-06	 1.935E-13	 2.862E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.455E-06	-1.463E-03	 2.767E-02	 1.734E-07	-2.325E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   18.8200	 1.931E-13	 1.010E-08	 1.825E-04	-6.117E-09	 5.073E-10	-6.684E+00	 6.462E-06	 1.931E-13	 2.854E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.462E-06	-1.463E-03	 2.767E-02	 2.018E-07	-2.329E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   18.8400	 1.928E-13	 1.007E-08	 1.827E-04	-7.692E-09	 8.605E-10	-6.684E+00	 6.468E-06	 1.928E-13	 2.846E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.468E-06	-1.463E-03	 2.767E-02	 1.805E-07	-2.320E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   18.8600	 1.925E-13	 1.005E-08	 1.829E-04	-7.252E-09	 9.832E-10	-6.684E+00	 6.475E-06	 1.925E-13	 2.839E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.475E-06	-1.463E-03	 2.767E-02	 1.164E-07	-2.300E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   18.8800	 1.926E-13	 1.004E-08	 1.831E-04	-4.973E-09	 8.511E-10	-6.684E+00	 6.482E-06	 1.926E-13	 2.837E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.482E-06	-1.463E-03	 2.767E-02	 2.732E-08	-2.275E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   18.9000	 1.929E-13	 1.005E-08	 1.833E-04	-1.495E-09	 5.057E-10	-6.684E+00	 6.489E-06	 1.929E-13	 2.839E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.489E-06	-1.463E-03	 2.767E-02	-6.331E-08	-2.252E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   18.9200	 1.935E-13	 1.007E-08	 1.835E-04	 2.254E-09	 4.177E-11	-6.684E+00	 6.496E-06	 1.934E-13	 2.844E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.496E-06	-1.463E-03	 2.767E-02	-1.323E-07	-2.236E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   18.9400	 1.942E-13	 1.009E-08	 1.837E-04	 5.308E-09	-4.185E-10	-6.684E+00	 6.502E-06	 1.942E-13	 2.851E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.502E-06	-1.463E-03	 2.767E-02	-1.629E-07	-2.232E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   18.9600	 1.949E-13	 1.012E-08	 1.839E-04	 6.910E-09	-7.577E-10	-6.684E+00	 6.509E-06	 1.949E-13	 2.859E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.509E-06	-1.463E-03	 2.767E-02	-1.485E-07	-2.239E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   18.9800	 1.955E-13	 1.014E-08	 1.841E-04	 6.695E-09	-8.930E-10	-6.684E+00	 6.516E-06	 1.955E-13	 2.865E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.516E-06	-1.463E-03	 2.767E-02	-9.415E-08	-2.256E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   19.0000	 1.959E-13	 1.015E-08	 1.843E-04	 4.776E-09	-7.961E-10	-6.684E+00	 6.523E-06	 1.959E-13	 2.868E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.523E-06	-1.463E-03	 2.767E-02	-1.512E-08	-2.278E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   19.0200	 1.960E-13	 1.015E-08	 1.845E-04	 1.698E-09	-4.989E-10	-6.684E+00	 6.530E-06	 1.960E-13	 2.867E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.530E-06	-1.463E-03	 2.767E-02	 6.773E-08	-2.299E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   19.0400	 1.959E-13	 1.013E-08	 1.847E-04	-1.716E-09	-8.346E-11	-6.684E+00	 6.537E-06	 1.959E-13	 2.862E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.537E-06	-1.463E-03	 2.767E-02	 1.332E-07	-2.314E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   19.0600	 1.957E-13	 1.011E-08	 1.849E-04	-4.584E-09	 3.405E-10	-6.684E+00	 6.544E-06	 1.957E-13	 2.855E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.544E-06	-1.463E-03	 2.767E-02	 1.651E-07	-2.320E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   19.0800	 1.954E-13	 1.008E-08	 1.850E-04	-6.189E-09	 6.645E-10	-6.684E+00	 6.550E-06	 1.954E-13	 2.848E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.550E-06	-1.463E-03	 2.767E-02	 1.564E-07	-2.314E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   19.1000	 1.952E-13	 1.006E-08	 1.852E-04	-6.162E-09	 8.088E-10	-6.684E+00	 6.557E-06	 1.952E-13	 2.843E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.557E-06	-1.463E-03	 2.767E-02	 1.108E-07	-2.300E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   19.1200	 1.952E-13	 1.005E-08	 1.854E-04	-4.562E-09	 7.422E-10	-6.684E+00	 6.564E-06	 1.952E-13	 2.840E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.564E-06	-1.463E-03	 2.767E-02	 4.094E-08	-2.281E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   19.1400	 1.955E-13	 1.006E-08	 1.856E-04	-1.847E-09	 4.881E-10	-6.684E+00	 6.571E-06	 1.955E-13	 2.841E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.571E-06	-1.463E-03	 2.767E-02	-3.453E-08	-2.261E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   19.1600	 1.959E-13	 1.007E-08	 1.858E-04	 1.254E-09	 1.172E-10	-6.684E+00	 6.578E-06	 1.959E-13	 2.844E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.578E-06	-1.463E-03	 2.767E-02	-9.623E-08	-2.246E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   19.1800	 1.965E-13	 1.009E-08	 1.860E-04	 3.936E-09	-2.722E-10	-6.684E+00	 6.584E-06	 1.965E-13	 2.850E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.584E-06	-1.463E-03	 2.767E-02	-1.289E-07	-2.240E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   19.2000	 1.972E-13	 1.011E-08	 1.862E-04	 5.527E-09	-5.801E-10	-6.684E+00	 6.591E-06	 1.972E-13	 2.857E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.591E-06	-1.463E-03	 2.767E-02	-1.251E-07	-2.244E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   19.2200	 1.978E-13	 1.013E-08	 1.864E-04	 5.656E-09	-7.303E-10	-6.684E+00	 6.598E-06	 1.978E-13	 2.862E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.598E-06	-1.463E-03	 2.767E-02	-8.710E-08	-2.256E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   19.2400	 1.982E-13	 1.014E-08	 1.866E-04	 4.335E-09	-6.895E-10	-6.684E+00	 6.605E-06	 1.982E-13	 2.865E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.605E-06	-1.463E-03	 2.767E-02	-2.561E-08	-2.273E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   19.2600	 1.983E-13	 1.014E-08	 1.868E-04	 1.949E-09	-4.738E-10	-6.684E+00	 6.612E-06	 1.983E-13	 2.865E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.612E-06	-1.463E-03	 2.767E-02	 4.293E-08	-2.291E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   19.2800	 1.983E-13	 1.013E-08	 1.870E-04	-8.596E-10	-1.438E-10	-6.684E+00	 6.619E-06	 1.983E-13	 2.861E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.619E-06	-1.463E-03	 2.767E-02	 1.008E-07	-2.305E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   19.3000	 1.982E-13	 1.011E-08	 1.872E-04	-3.359E-09	 2.127E-10	-6.684E+00	 6.625E-06	 1.982E-13	 2.856E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.625E-06	-1.463E-03	 2.767E-02	 1.337E-07	-2.312E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   19.3200	 1.980E-13	 1.009E-08	 1.874E-04	-4.921E-09	 5.040E-10	-6.684E+00	 6.632E-06	 1.980E-13	 2.850E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.632E-06	-1.463E-03	 2.767E-02	 1.340E-07	-2.309E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   19.3400	 1.978E-13	 1.007E-08	 1.876E-04	-5.176E-09	 6.576E-10	-6.684E+00	 6.639E-06	 1.978E-13	 2.845E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.639E-06	-1.463E-03	 2.767E-02	 1.027E-07	-2.299E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   19.3600	 1.978E-13	 1.006E-08	 1.877E-04	-4.100E-09	 6.385E-10	-6.684E+00	 6.646E-06	 1.978E-13	 2.843E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.646E-06	-1.463E-03	 2.767E-02	 4.875E-08	-2.284E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   19.3800	 1.980E-13	 1.006E-08	 1.879E-04	-2.011E-09	 4.570E-10	-6.684E+00	 6.653E-06	 1.980E-13	 2.843E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.653E-06	-1.463E-03	 2.767E-02	-1.329E-08	-2.268E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   19.4000	 1.984E-13	 1.007E-08	 1.881E-04	 5.250E-10	 1.644E-10	-6.684E+00	 6.660E-06	 1.984E-13	 2.845E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.659E-06	-1.463E-03	 2.767E-02	-6.739E-08	-2.255E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   19.4200	 1.989E-13	 1.009E-08	 1.883E-04	 2.847E-09	-1.611E-10	-6.684E+00	 6.666E-06	 1.989E-13	 2.850E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.666E-06	-1.463E-03	 2.767E-02	-1.000E-07	-2.248E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   19.4400	 1.995E-13	 1.011E-08	 1.885E-04	 4.367E-09	-4.355E-10	-6.684E+00	 6.673E-06	 1.995E-13	 2.855E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.673E-06	-1.463E-03	 2.767E-02	-1.036E-07	-2.249E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   19.4600	 2.000E-13	 1.012E-08	 1.887E-04	 4.724E-09	-5.902E-10	-6.684E+00	 6.680E-06	 2.001E-13	 2.860E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.680E-06	-1.463E-03	 2.767E-02	-7.818E-08	-2.257E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   19.4800	 2.004E-13	 1.013E-08	 1.889E-04	 3.862E-09	-5.894E-10	-6.684E+00	 6.687E-06	 2.004E-13	 2.863E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.687E-06	-1.463E-03	 2.767E-02	-3.113E-08	-2.271E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   19.5000	 2.007E-13	 1.013E-08	 1.891E-04	 2.041E-09	-4.382E-10	-6.684E+00	 6.694E-06	 2.007E-13	 2.863E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.694E-06	-1.463E-03	 2.767E-02	 2.484E-08	-2.286E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   19.5200	 2.007E-13	 1.013E-08	 1.893E-04	-2.436E-10	-1.797E-10	-6.684E+00	 6.701E-06	 2.007E-13	 2.861E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.701E-06	-1.463E-03	 2.767E-02	 7.520E-08	-2.298E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   19.5400	 2.006E-13	 1.011E-08	 1.895E-04	-2.393E-09	 1.167E-10	-6.684E+00	 6.707E-06	 2.006E-13	 2.857E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.707E-06	-1.463E-03	 2.767E-02	 1.073E-07	-2.305E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   19.5600	 2.005E-13	 1.009E-08	 1.897E-04	-3.863E-09	 3.742E-10	-6.684E+00	 6.714E-06	 2.005E-13	 2.852E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.714E-06	-1.463E-03	 2.767E-02	 1.135E-07	-2.304E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   19.5800	 2.004E-13	 1.008E-08	 1.899E-04	-4.300E-09	 5.281E-10	-6.684E+00	 6.721E-06	 2.004E-13	 2.847E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.721E-06	-1.463E-03	 2.767E-02	 9.321E-08	-2.297E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   19.6000	 2.004E-13	 1.007E-08	 1.901E-04	-3.623E-09	 5.425E-10	-6.684E+00	 6.728E-06	 2.004E-13	 2.845E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.728E-06	-1.463E-03	 2.767E-02	 5.233E-08	-2.286E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   19.6200	 2.006E-13	 1.007E-08	 1.903E-04	-2.043E-09	 4.179E-10	-6.684E+00	 6.735E-06	 2.006E-13	 2.844E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.735E-06	-1.463E-03	 2.767E-02	 1.984E-09	-2.272E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   19.6400	 2.009E-13	 1.007E-08	 1.904E-04	 9.062E-12	 1.905E-10	-6.684E+00	 6.741E-06	 2.009E-13	 2.846E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.741E-06	-1.463E-03	 2.767E-02	-4.470E-08	-2.261E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   19.6600	 2.014E-13	 1.009E-08	 1.906E-04	 1.994E-09	-7.860E-11	-6.684E+00	 6.748E-06	 2.014E-13	 2.850E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.748E-06	-1.463E-03	 2.767E-02	-7.595E-08	-2.254E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   19.6800	 2.019E-13	 1.010E-08	 1.908E-04	 3.406E-09	-3.193E-10	-6.684E+00	 6.755E-06	 2.019E-13	 2.854E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.755E-06	-1.463E-03	 2.767E-02	-8.431E-08	-2.254E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   19.7000	 2.024E-13	 1.012E-08	 1.910E-04	 3.903E-09	-4.710E-10	-6.684E+00	 6.762E-06	 2.024E-13	 2.858E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.762E-06	-1.463E-03	 2.767E-02	-6.841E-08	-2.259E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   19.7200	 2.028E-13	 1.013E-08	 1.912E-04	 3.387E-09	-4.978E-10	-6.684E+00	 6.769E-06	 2.028E-13	 2.861E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.769E-06	-1.463E-03	 2.767E-02	-3.308E-08	-2.269E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   19.7400	 2.030E-13	 1.013E-08	 1.914E-04	 2.022E-09	-3.966E-10	-6.684E+00	 6.776E-06	 2.030E-13	 2.861E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.776E-06	-1.463E-03	 2.767E-02	 1.206E-08	-2.281E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   19.7600	 2.031E-13	 1.012E-08	 1.916E-04	 1.842E-10	-1.973E-10	-6.684E+00	 6.783E-06	 2.031E-13	 2.860E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.783E-06	-1.463E-03	 2.767E-02	 5.517E-08	-2.292E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   19.7800	 2.031E-13	 1.011E-08	 1.918E-04	-1.642E-09	 4.625E-11	-6.684E+00	 6.789E-06	 2.031E-13	 2.857E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.789E-06	-1.463E-03	 2.767E-02	 8.537E-08	-2.299E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   19.8000	 2.030E-13	 1.010E-08	 1.920E-04	-2.991E-09	 2.705E-10	-6.684E+00	 6.796E-06	 2.030E-13	 2.853E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.796E-06	-1.463E-03	 2.767E-02	 9.536E-08	-2.300E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   19.8200	 2.030E-13	 1.009E-08	 1.922E-04	-3.533E-09	 4.187E-10	-6.684E+00	 6.803E-06	 2.030E-13	 2.849E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.803E-06	-1.463E-03	 2.767E-02	 8.328E-08	-2.295E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   19.8400	 2.030E-13	 1.008E-08	 1.924E-04	-3.155E-09	 4.555E-10	-6.684E+00	 6.810E-06	 2.030E-13	 2.847E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.810E-06	-1.463E-03	 2.767E-02	 5.291E-08	-2.287E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   19.8600	 2.031E-13	 1.007E-08	 1.926E-04	-1.983E-09	 3.748E-10	-6.684E+00	 6.817E-06	 2.031E-13	 2.846E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.817E-06	-1.463E-03	 2.767E-02	 1.259E-08	-2.276E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   19.8800	 2.034E-13	 1.008E-08	 1.928E-04	-3.414E-10	 2.009E-10	-6.684E+00	 6.823E-06	 2.034E-13	 2.847E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.823E-06	-1.463E-03	 2.767E-02	-2.710E-08	-2.266E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   19.9000	 2.038E-13	 1.009E-08	 1.930E-04	 1.335E-09	-1.889E-11	-6.684E+00	 6.830E-06	 2.038E-13	 2.850E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.830E-06	-1.463E-03	 2.767E-02	-5.607E-08	-2.259E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   19.9200	 2.043E-13	 1.010E-08	 1.931E-04	 2.616E-09	-2.271E-10	-6.684E+00	 6.837E-06	 2.043E-13	 2.853E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.837E-06	-1.463E-03	 2.767E-02	-6.728E-08	-2.258E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   19.9400	 2.047E-13	 1.011E-08	 1.933E-04	 3.189E-09	-3.708E-10	-6.684E+00	 6.844E-06	 2.047E-13	 2.856E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.844E-06	-1.463E-03	 2.767E-02	-5.847E-08	-2.261E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   19.9600	 2.051E-13	 1.012E-08	 1.935E-04	 2.928E-09	-4.155E-10	-6.684E+00	 6.851E-06	 2.051E-13	 2.859E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.851E-06	-1.463E-03	 2.767E-02	-3.253E-08	-2.269E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   19.9800	 2.054E-13	 1.012E-08	 1.937E-04	 1.928E-09	-3.526E-10	-6.684E+00	 6.858E-06	 2.054E-13	 2.860E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.858E-06	-1.463E-03	 2.767E-02	 3.373E-09	-2.279E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
   20.0000	 2.055E-13	 1.012E-08	 1.939E-04	 4.671E-10	-2.017E-10	-6.684E+00	 6.864E-06	 2.055E-13	 2.859E-07	-1.072E-01	 1.227E+00	-3.539E+00	-3.089E-01	 6.864E-06	-1.463E-03	 2.767E-02	 3.978E-08	-2.288E-07	-2.659E-03	 5.173E-03	-7.246E-02	-4.206E-02
